seller_id,seller_city,seller_state,total_revenue,order_count,num_categories,avg_delivery_days,avg_review_score,late_shipping_percentage,cancellation_percentage,repeat_customer_percentage,recency_days
ccada0ef508e698917a6eab263375905,pato bragado,PR,231.96,3,3,10,3.67,0.0,0.0,0.0,377
ccb83a794700270fde70898fe9ff368b,sombrio,SC,12785.73,12,2,16,4.33,16.67,0.0,0.0,437
ccbd753e6863fe7314dc6c0ca5a074e7,blumenau,SC,596.56,1,1,12,4.0,0.0,0.0,0.0,66
ccc4bbb5f32a6ab2b7066a4130f114e3,curitiba,PR,78101.34,184,12,15,4.32,7.41,0.0,0.0,57
cce6ab8d1682639fe45ab70234f1665f,curitiba,SP,3579.59,61,16,15,4.44,4.69,0.0,0.0,323
ccf8813e5a7d6c84d865cd38bfc2b130,taubate,SP,3051.29,26,8,11,4.67,7.69,0.0,0.0,55
cd06602b43d8800bd0afad514919d35c,sao paulo,SP,3287.85,43,19,12,3.8,3.85,0.0,0.0,74
cd2169d9f31ff6fbb9ca3373b0c9e354,nova friburgo,RJ,625.33,1,1,15,4.0,0.0,0.0,0.0,124
cd233f8bfa30ebfd651f47ee7d054951,birigui,SP,98.56,1,1,9,5.0,0.0,0.0,0.0,59
cd3d09fbe6e3e9ff0c0ac0c300e93ae7,nova odessa,SP,880.23,12,11,11,4.17,8.33,0.0,0.0,60
cd52a8efd71af3336b14b5039b951cc1,palhoca,SP,146.1,2,1,11,2.0,0.0,0.0,0.0,399
cd68562d3f44870c08922d380acae552,ribeirao preto,SP,20279.86,122,57,16,3.84,20.16,0.0,0.0,201
cd6efc47efaabf134f8bdb654e10b4f1,rio de janeiro,RJ,4757.16,31,10,8,4.5,9.38,0.0,0.0,63
cd843d4cf8ef32827de0396605163ba3,juiz de fora,MG,2612.56,5,3,16,3.8,0.0,0.0,0.0,65
cda598c48d7c614bc1cad7d8ff6f0010,mirassol,SP,1420.2,17,4,8,4.0,0.0,0.0,0.0,63
ce20a2ec1514c25e16f2b5b39bc818f0,sao paulo,SP,496.03,4,3,14,4.86,42.86,0.0,0.0,65
ce248b21cb2adc36282ede306b7660e5,jaragua do sul,SC,15455.2,64,36,15,4.28,10.77,0.0,0.0,74
ce27a3cc3c8cc1ea79d11e561e9bebb6,sao paulo,SP,11620.12,122,39,9,3.87,1.99,0.0,0.0,53
ce33c6211beaa8fef4cae8b52db39862,suzano,SP,63.52,1,1,19,3.0,0.0,0.0,0.0,612
ce3ad9de960102d0677a81f5d0bb7b2d,rio de janeiro,RJ,174.21,1,1,4,5.0,0.0,0.0,0.0,79
ce4755084bc097113867e6454f8f5e52,ribeirao preto,SP,31.69,1,1,6,5.0,0.0,0.0,0.0,127
ce616e1913288884e7742faac9d981db,cotia,SP,593.45,14,8,7,4.74,4.55,0.0,0.0,57
ce69a8021d18961dd2a40269b7c2c293,curitiba,PR,5289.05,19,13,10,4.67,10.53,0.0,0.0,58
ce7d1888639e6fb06b2749cbfdac1ff7,baependi,MG,14876.54,78,14,14,4.24,8.33,0.0,0.0,60
cea729054f157f5870bdd321a958d994,sao paulo,SP,2831.62,24,17,7,4.28,3.85,0.0,0.0,65
ceaec5548eefc6e23e6607c5435102e7,sao paulo,SP,57653.73,198,33,12,4.15,5.83,0.0,0.0,63
cecd97bc34ed8330bd4cd15713eda670,cordilheira alta,SC,76.5,1,1,7,1.0,0.0,0.0,0.0,65
cee48807215b30a12ca2ca10ffb5f250,guaruja,SP,8125.52,39,27,23,3.74,15.0,0.0,0.0,57
cf1313c6e2c01c2f4b014f97db4bcd2b,rio de janeiro \rio de janeiro,RJ,397.0,5,3,8,5.0,20.0,0.0,0.0,72
cf2384dd2f1dddea3f838efed0945e65,serra negra,SP,2534.94,16,5,14,3.94,0.0,0.0,0.0,76
cf654707ed6a99f112c7ec3d6f314b8b,sao paulo,SP,789.54,3,4,4,4.75,0.0,0.0,0.0,64
cf8ab1616079e2793aa29d524df01bb1,sao paulo,SP,10031.56,6,2,26,2.0,16.67,0.0,0.0,222
cfa5ab0e4d3fc212fd0b3410e7081c62,uba,MG,5796.29,15,10,13,3.65,0.0,0.0,0.0,58
cfb1a033743668a192316f3c6d1d2671,votorantim,SP,15970.7,143,60,11,4.17,10.61,0.0,0.0,68
cfd7ddab722b902f7ac5b5f3ba6d723d,contagem,MG,4058.11,12,8,6,4.54,0.0,0.0,0.0,76
cfe94489ddd337d1e29e12f2a7205d10,sao paulo,SP,2672.82,20,1,7,4.13,20.83,0.0,0.0,56
d03698c2efd04a549382afa6623e27fb,ilheus,BA,9644.62,18,14,15,4.7,4.76,0.0,0.0,78
d05ae8f7a5bd1d2a690a44cd079e4e27,rio de janeiro,RJ,14385.65,77,11,11,3.83,8.75,0.0,0.0,60
d06d019f72a04e5497a0b64190af170c,cotia,SP,2641.44,17,5,8,4.53,5.88,0.0,0.0,57
d0d70d21e2234dd7cd3cf63fe414148a,sao bento,PB,964.99,8,6,8,4.63,0.0,0.0,0.0,63
d101c6da914ae3d53f7bee42283f2fe2,sao paulo,SP,1557.55,13,4,13,4.0,6.25,0.0,0.0,505
d12c926d74ceff0a90a21184466ce161,sao paulo,SP,5075.68,76,30,8,4.09,1.03,0.0,0.0,157
d13e50eaa47b4cbe9eb81465865d8cfc,santo andre,SP,7907.55,66,7,4,4.81,20.59,0.0,0.0,50
d149de2f383552baea37a7198c2296ce,sao paulo,SP,354.37,3,2,5,5.0,0.0,0.0,0.0,51
d1582f4043306e6b91afa6a8a884f898,sao paulo,SP,1121.92,9,1,12,4.11,11.11,0.0,0.0,247
d17f467e4bf608a510c20d82f4ba3b6b,caxias do sul,RS,3471.31,11,10,11,4.0,18.18,0.0,0.0,78
d180e07dc1e58c31c3f0cd599dc4d945,belo horizonte,MG,72.96,1,1,8,3.0,0.0,0.0,0.0,264
d197aa8fbc64087f61984deef05f6227,sao jose dos campos,SP,630.65,6,6,7,4.71,0.0,0.0,0.0,57
d1a5cc844736958c11b8efab9a2b4c87,curitiba,PR,254.01,1,1,30,1.0,100.0,0.0,0.0,359
d1aa1ec0839dcab73a6161130eb1f94a,curitiba,PR,136.04,1,1,35,4.0,100.0,0.0,0.0,546
d1b65fc7debc3361ea86b5f14c68d2e2,mogi guacu,SP,12823.32,39,30,9,4.56,5.0,0.0,0.0,133
d1b9d4be4b6f9ebd85f8acd6745ba612,nova lima,MG,1348.53,11,10,10,4.5,0.0,0.0,0.0,57
d1c281d3ae149232351cd8c8cc885f0d,ibitinga,SP,32213.68,214,114,12,3.95,8.79,0.0,0.0,62
d1c7fa84e48cfa21a0e595167c1c500e,jacutinga,RS,1477.38,12,6,11,4.55,0.0,0.0,0.0,86
d1ef48b38baca7e831711c4a0aeb398f,apucarana,PR,2091.77,28,18,9,4.43,11.76,0.0,0.0,84
d20b021d3efdf267a402c402a48ea64b,ibitinga,SP,5427.26,86,44,16,3.85,17.65,0.0,0.0,79
d23019c84ffae2d5ef2270367b8605fc,londrina,PR,31954.84,39,8,11,4.41,2.56,0.0,0.0,56
d2374cbcbb3ca4ab1086534108cc3ab7,ibitinga,SP,30370.23,514,111,14,3.79,5.32,0.0,0.0,57
d2572f31e9023e9850ef986a636ff9bf,belo horizonte,MG,305.69,1,1,10,5.0,0.0,0.0,0.0,571
d25aa0aaacb370e912f8cf6efeba38b3,massaranduba,SC,3373.13,17,5,8,4.6,4.76,0.0,0.0,64
d263fa444c1504a75cbca5cc465f592a,americana,SP,444.07,1,1,9,5.0,0.0,0.0,0.0,85
d26aa40b90272d4843d63be7c1462c8d,sao paulo,SP,177.42,2,2,4,4.5,0.0,0.0,0.0,77
d297f1055de2956aedfd3b04113dce3e,nova odessa,SP,61.94,1,1,4,4.0,0.0,0.0,0.0,58
d29ba1220fb8634fa3a107e54497b8a4,sao carlos,SP,907.86,9,7,6,3.22,0.0,0.0,0.0,63
d2df77822373f19934e87694d8640767,arapongas,PR,196.4,2,2,22,3.0,0.0,0.0,0.0,174
d2e753bb80b7d4faa77483ed00edc8ca,porto seguro,BA,1774.94,14,9,12,4.0,6.67,0.0,0.0,152
d2f3e277560ed4c6361284429b00f037,atibaia,SP,454.66,7,7,8,4.71,0.0,0.0,0.0,374
d32e3909cfb714fb2a6cb092c85b9c5f,jundiai,SP,3078.9,10,8,21,3.64,27.27,0.0,0.0,175
d354c38a7182125a748cb10474fe963b,aperibe,RJ,1793.71,17,6,13,4.32,5.26,0.0,0.0,223
d3674f271c91f824f82d24d92011f669,brasilia,DF,2101.82,20,6,13,4.1,10.0,0.0,0.0,66
d36b07fd3c5088e477a72d1fccfe29d4,itapetininga,SP,339.86,1,1,13,5.0,0.0,0.0,0.0,529
d379f449f2a3b271bc01c0782020f705,divinopolis,MG,5499.8,28,13,13,4.04,3.45,0.0,0.0,56
d3891911c2feae53c52fea2bd14054e5,sao paulo,SP,166.99,2,2,4,5.0,0.0,0.0,0.0,120
d3dcf0604eabf0224fbd5948b5e02f69,sao paulo,SP,3067.41,9,8,17,3.89,33.33,0.0,0.0,82
d3e7d37c0df9aef383f3f2a15b0dddfb,sao jose dos pinhais,PR,201.34,1,1,13,5.0,0.0,0.0,0.0,87
d3f39f05462b79a4562d35893a28f159,mococa,SP,2893.37,33,6,12,3.51,13.51,0.0,0.0,122
d4828feed4cda2cd9d6b37899a95a71e,juzeiro do norte,CE,62.11,1,1,13,2.0,0.0,0.0,0.0,71
d4910f1cdcfdabd48d6b316e395d4a23,santo andre,SP,1361.92,11,2,5,4.92,8.33,0.0,0.0,61
d4a5e99e0dd915df64ba55a7fbd583fd,sao paulo,SP,149.75,2,2,12,1.67,0.0,0.0,0.0,356
d4d99b60c4c94cd35acd502cec65dc8d,sao paulo,SP,87.29,1,1,19,3.0,0.0,0.0,0.0,738
d4e12e7884759a14fa0f5f896c791cae,sao paulo,SP,1839.67,29,14,8,4.63,6.25,0.0,0.0,86
d4e4b5192cba4e0e66eb12a9d347239d,toledo,PR,625.4,11,10,13,4.17,0.0,0.0,0.0,359
d4f117125b59ce73c3302f88ee40c458,sao paulo,SP,998.61,17,8,7,4.82,0.0,0.0,0.0,66
d4f91e8be86b38da2ee35bc489645a9d,guaratingueta,SP,61.16,1,1,17,5.0,0.0,0.0,0.0,739
d4ffeb15b67e81ff9af2b4252d99fb7e,atibaia,SP,1724.81,11,8,8,4.3,0.0,0.0,0.0,82
d50d79cb34e38265a8649c383dcffd48,sao paulo,SP,14944.68,70,19,13,4.25,7.14,0.0,0.0,68
d51e0a403fe2e689ece6c73359d96e12,pompeia,SP,8027.57,18,5,12,4.23,8.0,0.0,0.0,84
d52cbce9845184537284a23c3bc3da0e,garopaba,SC,138.78,2,3,10,5.0,0.0,0.0,0.0,229
d558ebe531605a1285ab2b1bc3256dfb,divinopolis,MG,782.23,3,2,9,4.67,0.0,0.0,0.0,130
d566c37fa119d5e66c4e9052e83ee4ea,sao paulo,SP,6124.92,65,25,5,4.72,4.11,0.0,0.0,52
d57e18d5f73c7ccb7f7339b61166898d,sao paulo,SP,4111.19,61,25,8,4.47,3.17,0.0,0.0,57
d58d521f3789def2e7a22715e0badd93,sao paulo,SP,84.2,2,1,4,3.5,0.0,0.0,0.0,211
d594982fd877af63ace38ea1fca27c76,sao paulo,SP,309.7,7,2,8,4.43,0.0,0.0,0.0,57
d598f929fc44e1e38678e7f47250ec04,formosa,GO,107.3,1,1,11,5.0,0.0,0.0,0.0,117
d5b9a084373da994a6e37f732169a853,santo andre,SP,1945.29,7,5,18,4.0,28.57,0.0,0.0,163
d5ba419e26d246a0719437cf37d9b46d,sao paulo,SP,4415.8,33,9,9,3.91,11.76,0.0,0.0,56
d5c530f4884a75ae0dba9c148718d278,centro,MG,396.14,5,5,8,4.0,12.5,0.0,0.0,323
d624126b9206f595fb3fbb6ba03b28a8,curitiba,PR,7768.5,23,13,10,4.33,3.57,0.0,0.0,62
d63c73efd41eb002280e7ec831424edb,piracicaba,SP,5766.59,2,2,6,4.0,0.0,0.0,0.0,141
d63f306de130e0391d38a792541723b8,sao paulo,SP,56.6,1,1,3,5.0,0.0,0.0,0.0,58
d650b663c3b5f6fb392b6326366efa9a,cotia,SP,19188.01,57,29,9,4.25,7.02,0.0,0.0,65
d66c11a9572221d92fbb8c4897db5f9b,rio de janeiro,RJ,1164.38,16,9,8,4.56,0.0,0.0,0.0,56
d66c305afaec317ebee552073a674429,ribeirao das neves,MG,5235.5,38,23,10,4.47,2.27,0.0,0.0,516
d673a59aac7a70d8b01e6902bf090a11,ibitinga,SP,5499.56,79,16,13,4.19,9.52,0.0,0.0,55
d6ab728cf30867cf3f1a2e216ae2f9b7,sao paulo,SP,2233.82,12,13,11,4.43,0.0,0.0,0.0,57
d6b1ce66b035a475f00c017792ff9769,salto,SP,14315.88,92,18,10,4.26,7.41,0.0,0.0,52
d6b664fa0667064c6d76394e7848d790,araraquara,SP,6404.34,6,2,17,4.83,16.67,0.0,0.0,154
d6cd01c59123df02fc226eadbadb5f89,sao paulo,SP,86.15,1,1,19,2.33,0.0,0.0,0.0,279
d71d863e5ef30d94e440c11be17dcd8f,osasco,SP,9920.09,23,6,19,3.24,10.0,0.0,0.0,168
d73cbd89533ce8b041a9190241453ac8,guiricema,MG,319.29,3,3,12,3.5,0.0,0.0,0.0,462
d7485b33791774c36108f8c69602d48d,curitiba,PR,619.14,10,8,8,4.0,10.0,0.0,0.0,85
d7827b2af99326a03b0ed9c7a24db0d3,londrina,SP,1556.7,1,1,14,5.0,0.0,0.0,0.0,188
d79e8478eed9999493990b44955fb22e,rio de janeiro / rio de janeiro,RJ,802.61,5,3,8,4.0,20.0,0.0,0.0,59
d7ab82074b5f1dfba46db123df101bff,atibaia,SP,83.97,2,2,5,4.33,0.0,0.0,0.0,286
d7b2377bae6ace1b11fc69a11900ac36,sao paulo,SP,282.22,3,3,19,3.25,33.33,0.0,0.0,322
d7d517afce974cd491b8d52bb5b5b1fc,sao paulo,SP,108.72,1,1,13,4.0,0.0,0.0,0.0,62
d7f1cfc638473be93baedbfd02208016,belford roxo,RJ,47.14,1,1,12,5.0,0.0,0.0,0.0,90
d85efbc8eff2b7adf524e2820569adc8,sao paulo,SP,63.29,1,1,3,5.0,0.0,0.0,0.0,158
d8b8f2cf9ff6ba0389072541cb42498c,formosa,GO,169.01,1,1,12,5.0,0.0,0.0,0.0,147
d8bf0fc082fd4a77fc2e5679b6c00133,sao paulo,SP,149.04,1,1,7,5.0,0.0,0.0,0.0,89
d8c7ba53e7e38711eaef8c2849d6d2e1,floresta,PR,1788.34,22,6,8,4.5,0.0,0.0,0.0,57
d8cf3b6a2151949f930d0252b180ec42,mandaguacu,PR,1030.18,6,4,7,3.0,0.0,0.0,0.0,118
d8d9567d0bfb0bc7eb845a205ba42657,sao paulo,SP,134.31,4,3,13,4.33,50.0,0.0,0.0,56
d8dd176509baa37f359644d082bf7f7b,sao caetano do sul,SP,229.9,2,1,30,1.5,100.0,0.0,0.0,326
d90fe2229fee1a5da999ccd0c06c1667,sao paulo,SP,516.91,3,2,10,4.67,0.0,0.0,0.0,70
d91fb3b7d041e83b64a00a3edfb37e4f,praia grande,SP,48984.45,524,309,11,4.1,6.29,0.0,0.0,54
d921b68bf747894be13a97ae52b0f386,formiga,MG,17403.81,77,46,9,4.61,1.3,0.0,0.0,56
d93844a9c55ba7ce353388bcf849ea56,curitiba,PR,3229.52,12,12,16,4.21,14.29,0.0,0.0,171
d93919c944be9cff128f6c9cb899eacb,mombuca,SP,3624.01,33,6,22,4.0,18.18,0.0,0.0,85
d93b8458c6fe139d85cfa5eadbf55bd2,sao paulo,SP,34.0,1,1,6,5.0,0.0,0.0,0.0,332
d9442042130b7fe579d1295f9f4a248f,sao paulo,SP,1111.04,19,8,11,4.23,4.55,0.0,0.0,401
d94a40fd42351c259927028d163af842,baependi,MG,17022.37,100,16,13,4.2,3.67,0.0,0.0,70
d94ba08b99bedd6a5f6c875ecc4a6fac,apucarana,PR,700.7,8,1,11,4.8,0.0,0.0,0.0,447
d97df38225e5abadaff1e72cb72b823c,sao caetano do sul,SP,2277.55,28,18,12,4.04,17.86,0.0,0.0,70
d98eec89afa3380e14463da2aabaea72,porto alegre,RS,10225.31,168,26,8,4.37,2.19,0.0,0.0,51
d9a84e1403de8da0c3aa531d6d108ba6,sao paulo,SP,2109.15,53,35,7,4.68,5.17,0.0,0.0,50
d9b00a97818674c7f8d8b1ef0e689679,ponta grossa,PR,79.08,1,1,2,3.0,0.0,0.0,0.0,64
d9bd94811c3338dceb4181f3dbc0c73e,sao paulo,SP,7682.11,54,20,7,4.82,11.48,0.0,0.0,57
d9c349beabc06aa6ff1c6d68b5e9e22e,sao paulo,SP,205.65,1,1,21,5.0,0.0,0.0,0.0,170
d9cb0052a666de5308b32f32ad5f1b1c,olimpia,SP,270.49,3,3,13,5.0,0.0,0.0,0.0,155
d9cd369bffa979d1634f8e1318bf2f1b,bady bassitt,SP,744.81,3,3,11,5.0,0.0,0.0,0.0,68
d9d43faf741ceaa8da52fdbb81d9e0e3,juiz de fora,SP,335.79,4,6,9,3.5,0.0,0.0,0.0,71
d9e7e7778b32987280a6f2cb9a39c57d,sao paulo,SP,986.39,11,7,19,3.15,30.77,0.0,0.0,131
d9e8c084b68fe958861d8f2c21202e6b,sao paulo,SP,3231.86,9,2,10,4.17,0.0,0.0,0.0,89
da03c298e3999e9d828591fc2179d109,sao paulo,SP,842.48,4,2,9,4.8,0.0,0.0,0.0,231
da20530872245d6cd9d2f5725613c430,igrejinha,RS,394.22,2,2,9,4.67,0.0,0.0,0.0,356
da2782c804606d2a5d8e1760dbb3e7ec,sao paulo,SP,103.37,1,1,32,1.0,100.0,0.0,0.0,325
da3fede3469bf49b7293ce3fc45b294d,mogi das cruzes,SP,57.69,1,1,11,5.0,0.0,0.0,0.0,214
da6a60cc8cc724fe51be021ff8be779c,sao pedro da aldeia,RJ,984.58,12,9,7,4.77,0.0,0.0,0.0,61
da7039f29f90ce5b4846ffc0fcc93beb,santo andre,SP,1503.55,17,7,8,4.76,5.56,0.0,0.0,60
da8622b14eb17ae2831f4ac5b9dab84a,piracicaba,SP,184706.78,1311,221,11,4.12,7.3,0.0,0.0,50
dace965ca58120f92f8d742a9fa1864b,sao paulo,SP,1573.77,8,7,8,4.63,0.0,0.0,0.0,151
daeb5653dd96c1b11860f72209795012,belo horizonte,MG,2452.99,38,26,11,4.07,7.69,0.0,0.0,68
daf565f087a52def0fd5c5825b3661bc,brusque,SC,1121.83,9,5,9,3.86,11.11,0.0,0.0,56
db1f0f7c7e5e87f40b62226f020bb297,pinhais,PR,123.73,3,3,9,4.67,0.0,0.0,0.0,526
db2956745b3a8e9f3785c99f34b5d25e,sao sebastiao,SP,9208.26,45,6,14,3.79,10.87,0.0,0.0,68
db4350fd57ae30082dec7acbaacc17f9,sao paulo,SP,5369.02,136,50,10,4.21,4.14,0.0,0.0,57
db46ca7bce82b11f7e247539271fc390,rio de janeiro,RJ,1149.86,16,8,8,4.8,0.0,0.0,0.0,469
db6a4d4b5f1f5f98820ce6ce2619e2de,sao paulo,SP,148.15,1,1,3,5.0,0.0,0.0,0.0,282
db7ed69a53aa9fb1c01930ba54a88bbe,jaguariuna,SP,120.78,1,1,4,5.0,0.0,0.0,0.0,117
dbb9b48c841a0e39e21f98e1a6b2ec3e,sao paulo,SP,8768.26,108,55,9,4.25,4.24,0.0,0.0,113
dbbcfe2c8d026742134ac3e28ccde274,curitiba,PR,362.97,4,4,8,4.2,0.0,0.0,0.0,133
dbc22125167c298ef99da25668e1011f,borda da mata,MG,40616.55,394,100,11,4.26,2.4,0.0,0.0,55
dbc51f5e45d654ecc16cb68e6817ecea,franca,SP,218.13,1,1,18,4.0,0.0,0.0,0.0,600
dbd66278cbfe1aa1000f90a217ca4695,sao paulo,SP,6472.77,85,18,8,4.49,6.06,0.0,0.0,55
dbdd0ec73a4817971d962698f2fea022,fortaleza,CE,8174.8,16,3,12,4.38,6.25,0.0,0.0,59
dbec9a0a7efeff029d4d9dce7dc4cc95,belo horizonte,MG,1288.59,3,2,12,4.0,0.0,0.0,0.0,64
dc120d932ddf9d4dfb6fd68beefda622,sao jose dos pinhais,PR,144.44,1,1,15,,0.0,0.0,0.0,175
dc317f341ab0e22f39acbd9dbf9b4a1f,cachoeirinha,RS,22570.13,55,7,12,4.12,5.17,0.0,0.0,108
dc4a0fc896dc34b0d5bfec8438291c80,ibitinga,SP,28148.06,225,163,13,3.81,6.61,0.0,0.0,58
dc50afafdfa325eadc890c7fa42a8f4e,maringa,PR,481.48,4,3,6,4.75,0.0,0.0,0.0,67
dc64d75cc406bb0697be983831430e60,belo horizonte,MG,905.55,4,2,10,4.75,0.0,0.0,0.0,62
dc7192adf8ba09569261f4a8d576afe0,itapeva,SP,1078.43,7,5,6,4.0,0.0,0.0,0.0,56
dc8798cbf453b7e0f98745e396cc5616,sao paulo,SP,2258.95,35,34,13,3.13,6.98,0.0,0.0,345
dcb7367a92f5ffb89f1e2152ed260285,osvaldo cruz,SP,98.34,1,1,10,5.0,0.0,0.0,0.0,213
dcf3755cefcdc158ad0b7bdde51e871b,cachoeira do sul,RS,359.03,3,3,13,4.0,0.0,0.0,0.0,67
dd264199fc8b687ad029de7de6d760e6,cascavel,PR,108.6,1,1,18,5.0,0.0,0.0,0.0,636
dd2bdf855a9172734fbc3744021ae9b9,belo horizonte,MG,12599.01,105,43,15,3.8,5.45,0.0,0.0,287
dd39ad39b5d3df33037e141c72497ba6,sao paulo,SP,164.85,2,2,8,5.0,0.0,0.0,0.0,494
dd4d95ba2d15c071e6c695e2ef6ce169,cachoeiro de itapemirim,ES,1962.41,4,2,14,4.25,50.0,0.0,0.0,66
dd533b429f380718b70ad9922c294bae,barretos,SP,3336.18,39,13,16,3.81,11.63,0.0,0.0,292
dd5450b022b2d00a2145a66331e1aef6,joinville,SC,81.34,1,1,7,5.0,0.0,0.0,0.0,110
dd55f1bb788714a40e7954c3be6df745,sao paulo,SP,7701.18,35,10,18,3.81,16.22,0.0,0.0,93
dd58ee93286b0821565574c570e9e1dc,curitiba,PR,3023.31,2,2,12,5.0,0.0,0.0,0.0,529
dd7ddc04e1b6c2c614352b383efe2d36,sao paulo,SP,12025.18,121,40,14,3.81,14.79,0.0,0.0,84
dd88d13bea9e4c2bf47daf224f8141e5,lajeado,RS,487.38,1,1,6,5.0,0.0,0.0,0.0,190
dd8a29ce82d5c705ba932d81494600a5,sao paulo,SP,233.25,2,2,9,3.5,0.0,0.0,0.0,411
dd9661d3cda1e6feb237f0c4d8b26f2e,campos novos,SC,190.98,1,1,18,5.0,0.0,0.0,0.0,370
dda37071807e404c5bb2a1590c66326f,sao paulo,SP,219.27,1,1,16,5.0,0.0,0.0,0.0,176
ddd51ae8cda92f3995a51fc0f0f3eec7,rio de janeiro,RJ,1119.62,8,6,6,4.6,0.0,0.0,0.0,274
dde698c6d0bd24834c586e5111c2bba7,petropolis,RJ,175.09,1,1,7,5.0,0.0,0.0,0.0,79
de09d00cfc265b8804c7df34075a68fa,sao paulo,SP,827.97,3,3,6,3.33,0.0,0.0,0.0,163
de0c78824586e9a5f5f04fd84e25df39,vargem grande paulista,SP,2697.83,14,4,6,4.93,0.0,0.0,0.0,75
de23c3b98a88888289c6f5cc1209054a,sao paulo,SP,28579.86,161,92,10,4.3,8.99,0.0,0.0,69
de66a66f2dd06bb9ec37aa96987466a3,rio de janeiro,RJ,468.98,7,2,14,4.25,0.0,0.0,0.0,620
de722cd6dad950a92b7d4f82673f8833,recife,PE,64776.59,337,7,12,4.18,3.98,0.0,0.0,55
de9727ca376d1be6ec121b110aa7954c,sarandi,PR,1195.64,9,4,11,3.75,9.09,0.0,0.0,63
debe6615cd90cc0c2eac2b8988e1f628,sao paulo,SP,374.03,5,3,11,4.6,0.0,0.0,0.0,576
dedcab67899479e4ea5dcc4eba47f587,jaragua do sul,SC,105.64,2,1,5,4.5,0.0,0.0,0.0,61
dee656f0f566ed1aa85bd137c943f08f,cruzeiro,SP,7883.07,92,32,12,4.42,5.32,0.0,0.0,56
df0f42bc4c2142eacf0eaf2cffd0cfbb,itajai,SC,1946.45,14,2,14,4.27,0.0,0.0,0.0,94
df47da4ae86fa4db890d05aaf24e21d8,sao paulo,SP,387.68,5,2,7,4.2,0.0,0.0,0.0,55
df560393f3a51e74553ab94004ba5c87,loanda,PR,3999.89,26,10,18,3.72,7.41,0.0,0.0,221
df56d7b40d437f88407c5f78b63bc328,cascavel,PR,3251.5,22,8,12,3.88,4.0,0.0,0.0,203
df683dfda87bf71ac3fc63063fba369d,farroupilha,RS,55.95,1,1,190,1.0,100.0,0.0,0.0,583
df91910b6a03bb2e3358fa6a35e32f6f,sao paulo,SP,2456.22,13,4,9,4.46,0.0,0.0,0.0,64
dfa0c4c6229ab200a4a1336b4d7128ff,florianopolis,SC,6544.21,77,35,9,4.16,3.49,0.0,0.0,55
dfc475d54e1b6dbeeb7d7d9bdaa63827,curitiba,PR,2122.13,18,5,12,4.55,5.0,0.0,0.0,54
dfc5fb7259bb2b599ca565e6e9448f0f,sao bernardo do campo,SP,6845.98,33,11,14,4.31,5.88,0.0,0.0,72
e00d85ce20ea50c1224c66ca5050527d,osasco,SP,157.3,1,1,2,4.0,0.0,0.0,0.0,461
e0482f2c769468c3bbcd8a01e09d98c5,sao paulo,SP,234.4,1,1,6,4.0,0.0,0.0,0.0,68
e0487761face83d64fcada2408959a36,sao paulo,SP,64.12,2,2,3,4.5,0.0,0.0,0.0,51
e067ad2c1c0b48758eb1b5228bcf7a68,santos,SP,6047.91,54,36,14,4.13,8.2,0.0,0.0,65
e06f09ec0a4aca210779cf1cfc63cf19,sao paulo,SP,5901.41,29,25,14,4.03,6.45,0.0,0.0,302
e0878efa0e0b7e5313ac0b43bc04c081,curitiba,PR,5542.53,26,4,18,3.47,17.86,0.0,0.0,226
e09887ca8c7bf8a4621ce481820414ef,sao paulo,SP,124.57,2,3,41,3.0,33.33,0.0,0.0,337
e0a366315b1b726b6c7832d664c0f530,sao paulo,SP,8145.17,43,21,7,4.4,3.92,0.0,0.0,62
e0a3c37054ade6478d923a6efc10f308,camboriu,SC,254.98,2,2,8,5.0,0.0,0.0,0.0,92
e0b162a693bc7f9eab00f783a31d60ea,pelotas,RS,49.69,1,1,11,5.0,0.0,0.0,0.0,166
e0eabded302882513ced4ea3eb0c7059,campinas,SP,1117.19,8,3,11,4.63,0.0,0.0,0.0,136
e1643dff33666ca629e3644c02738179,sao paulo,SP,199.31,3,2,4,4.33,0.0,0.0,0.0,142
e1b12447a7563944843191754aeb5562,guarulhos,SP,599.13,9,6,15,4.89,30.0,0.0,0.0,285
e1bed63d68ac36fe1f3061befe196af5,mogi guacu,SP,217.0,1,1,9,5.0,0.0,0.0,0.0,625
e1c76f339ebd5460999f25a2aa8c92c5,sao paulo,SP,928.7,1,1,30,5.0,0.0,0.0,0.0,158
e1dc0754bada9ee4cfe9713f22f61292,duque de caxias,RJ,1149.78,12,4,8,3.83,0.0,0.0,0.0,58
e21a1e8be4715b0fcfd5385643bc49c4,jaguaruna,SC,1128.21,20,14,16,3.78,0.0,0.0,0.0,237
e24d3429d294b2eb200b064ebb035879,sao paulo,SP,2250.7,19,14,7,4.14,4.55,0.0,0.0,52
e24fc9fcd865784fb25705606fe3dfe7,braganca paulista,SP,13780.71,51,22,12,4.2,7.27,0.0,0.0,205
e250d617a0ad591ba9bd663e584a895d,guarulhos,SP,1204.91,8,9,8,3.57,0.0,0.0,0.0,57
e256a62e0ac58c0edfba09966142d561,curitiba,PR,1809.55,12,5,8,4.5,0.0,0.0,0.0,79
e26901d5ab434ce92fd9b5c256820a4e,maua,SP,14481.63,197,16,9,4.06,2.33,0.0,0.0,400
